obs,time,deployment,conductivity,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,profiler_timestamp,salinity,suspect_timestamp,temperature,density,conductivity_qc_executed,conductivity_qc_results,pressure_qc_executed,pressure_qc_results,salinity_qc_executed,salinity_qc_results,density_qc_executed,density_qc_results,temperature_qc_executed,temperature_qc_results,lat,lon
"('4999',)",3771863463.62,14,3.51170992851,3779218460.87,3779218536.54,3771863463.62,0.0,internal_timestamp,50.266998291,1562874663.62,33.8149986267,0,7.98589992523,1026.57833464,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5000',)",3771863463.68,14,3.51174998283,3779218460.87,3779218536.54,3771863463.68,0.0,internal_timestamp,50.2449989319,1562874663.68,33.8148994446,0,7.98640012741,1026.57808181,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5001',)",3771863463.74,14,3.51179003716,3779218460.87,3779218536.54,3771863463.74,0.0,internal_timestamp,50.2210006714,1562874663.74,33.8148994446,0,7.98689985275,1026.57789772,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5002',)",3771863463.81,14,3.51183009148,3779218460.87,3779218536.54,3771863463.81,0.0,internal_timestamp,50.1980018616,1562874663.81,33.8148994446,0,7.98740005493,1026.57771814,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5003',)",3771863463.87,14,3.51186990738,3779218460.87,3779218536.54,3771863463.87,0.0,internal_timestamp,50.172000885,1562874663.87,33.8147010803,0,7.98810005188,1026.57733951,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5004',)",3771863463.93,14,3.51191997528,3779218460.87,3779218536.54,3771863463.93,0.0,internal_timestamp,50.1459999084,1562874663.93,33.8143997192,0,7.98890018463,1026.57686521,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5005',)",3771863464.0,14,3.51197004318,3779218460.87,3779218536.54,3771863464.0,0.0,internal_timestamp,50.1259994507,1562874664.0,33.8140983582,0,7.98990011215,1026.57638885,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5006',)",3771863464.06,14,3.51204991341,3779218460.87,3779218536.54,3771863464.06,0.0,internal_timestamp,50.1059989929,1562874664.06,33.813999176,0,7.99090003967,1026.57607115,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5007',)",3771863464.12,14,3.51216006279,3779218460.87,3779218536.54,3771863464.12,0.0,internal_timestamp,50.0789985657,1562874664.12,33.8140983582,0,7.992000103,1026.57586219,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5008',)",3771863464.18,14,3.51226997375,3779218460.87,3779218536.54,3771863464.18,0.0,internal_timestamp,50.0559997559,1562874664.18,33.814201355,0,7.99310016632,1026.57567456,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5009',)",3771863464.25,14,3.51237988472,3779218460.87,3779218536.54,3771863464.25,0.0,internal_timestamp,50.0289993286,1562874664.25,33.8143005371,0,7.99429988861,1026.5754508,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5010',)",3771863464.31,14,3.51245999336,3779218460.87,3779218536.54,3771863464.31,0.0,internal_timestamp,50.0099983215,1562874664.31,33.8140983582,0,7.99539995193,1026.57504198,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5011',)",3771863464.37,14,3.51253008842,3779218460.87,3779218536.54,3771863464.37,0.0,internal_timestamp,49.9840011597,1562874664.37,33.8138008118,0,7.99630022049,1026.574556,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5012',)",3771863464.43,14,3.51257991791,3779218460.87,3779218536.54,3771863464.43,0.0,internal_timestamp,49.9589996338,1562874664.43,33.8135986328,0,7.99720001221,1026.5741496,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5013',)",3771863464.5,14,3.51265001297,3779218460.87,3779218536.54,3771863464.5,0.0,internal_timestamp,49.9379997253,1562874664.5,33.8134994507,0,7.99809980392,1026.57384234,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5014',)",3771863464.56,14,3.51272988319,3779218460.87,3779218536.54,3771863464.56,0.0,internal_timestamp,49.9140014648,1562874664.56,33.8134002686,0,7.99900007248,1026.57352129,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5015',)",3771863464.62,14,3.51282000542,3779218460.87,3779218536.54,3771863464.62,0.0,internal_timestamp,49.891998291,1562874664.62,33.8134994507,0,8.0001001358,1026.57333542,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5016',)",3771863464.68,14,3.51292991638,3779218460.87,3779218536.54,3771863464.68,0.0,internal_timestamp,49.8699989319,1562874664.68,33.8133010864,0,8.0013999939,1026.57288643,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5017',)",3771863464.75,14,3.51304006577,3779218460.87,3779218536.54,3771863464.75,0.0,internal_timestamp,49.8460006714,1562874664.75,33.8130989075,0,8.00279998779,1026.57241043,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5018',)",3771863464.81,14,3.51317000389,3779218460.87,3779218536.54,3771863464.81,0.0,internal_timestamp,49.8269996643,1562874664.81,33.8129005432,1,8.0044002533,1026.57193059,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5019',)",3771863464.87,14,3.51329994202,3779218460.87,3779218536.54,3771863464.87,0.0,internal_timestamp,49.7989997864,1562874664.87,33.8129005432,0,8.00599956512,1026.57156537,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5020',)",3771863464.93,14,3.5134100914,3779218460.87,3779218536.54,3771863464.93,0.0,internal_timestamp,49.7789993286,1562874664.93,33.8128013611,0,8.00730037689,1026.57120314,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5021',)",3771863464.99,14,3.51348996162,3779218460.87,3779218536.54,3771863464.99,0.0,internal_timestamp,49.7509994507,1562874664.99,33.8126983643,0,8.00829982758,1026.570846,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5022',)",3771863465.06,14,3.51355004311,3779218460.87,3779218536.54,3771863465.06,0.0,internal_timestamp,49.7280006409,1562874665.06,33.8125991821,0,8.00909996033,1026.57054428,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5023',)",3771863465.12,14,3.51359009743,3779218460.87,3779218536.5,3771863465.12,0.0,internal_timestamp,49.7070007324,1562874665.12,33.8124008179,0,8.00979995728,1026.57018871,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5024',)",3771863465.18,14,3.51363992691,3779218460.87,3779218536.5,3771863465.18,0.0,internal_timestamp,49.686000824,1562874665.18,33.8123016357,0,8.01029968262,1026.56994068,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5025',)",3771863465.25,14,3.51368999481,3779218460.87,3779218536.5,3771863465.25,0.0,internal_timestamp,49.6619987488,1562874665.25,33.8123016357,0,8.01089954376,1026.5697419,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5026',)",3771863465.31,14,3.51375007629,3779218460.87,3779218536.5,3771863465.31,0.0,internal_timestamp,49.6399993896,1562874665.31,33.8123016357,0,8.01159954071,1026.56953742,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5027',)",3771863465.37,14,3.51381993294,3779218460.87,3779218536.5,3771863465.37,0.0,internal_timestamp,49.6150016785,1562874665.37,33.8123016357,0,8.01239967346,1026.56930437,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5028',)",3771863465.43,14,3.513890028,3779218460.87,3779218536.5,3771863465.43,0.0,internal_timestamp,49.5890007019,1562874665.43,33.8121986389,0,8.01340007782,1026.56895618,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5029',)",3771863465.5,14,3.5139799118,3779218460.87,3779218536.5,3771863465.5,0.0,internal_timestamp,49.5690002441,1562874665.5,33.8120994568,0,8.0143995285,1026.56863857,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5030',)",3771863465.56,14,3.51406002045,3779218460.87,3779218536.5,3771863465.56,0.0,internal_timestamp,49.5419998169,1562874665.56,33.8119010925,0,8.01550006866,1026.5681961,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5031',)",3771863465.62,14,3.51414990425,3779218460.87,3779218536.5,3771863465.62,0.0,internal_timestamp,49.5219993591,1562874665.62,33.8117980957,0,8.01669979095,1026.56784576,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5032',)",3771863465.68,14,3.51426005363,3779218460.87,3779218536.5,3771863465.68,0.0,internal_timestamp,49.4990005493,1562874665.68,33.8117980957,0,8.01790046692,1026.56756238,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5033',)",3771863465.74,14,3.51435995102,3779218460.87,3779218536.5,3771863465.74,0.0,internal_timestamp,49.4739990234,1562874665.74,33.8119010925,0,8.0188999176,1026.56738051,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5034',)",3771863465.81,14,3.51444005966,3779218460.87,3779218536.5,3771863465.81,0.0,internal_timestamp,49.4490013123,1562874665.81,33.8120002747,0,8.01970005035,1026.56722524,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5035',)",3771863465.87,14,3.51449990273,3779218460.87,3779218536.5,3771863465.87,0.0,internal_timestamp,49.4300003052,1562874665.87,33.8119010925,0,8.02050018311,1026.56694173,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5036',)",3771863465.93,14,3.51454997063,3779218460.87,3779218536.5,3771863465.93,0.0,internal_timestamp,49.4020004272,1562874665.93,33.8115997314,0,8.02130031586,1026.56645837,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5037',)",3771863466.09,14,3.51461005211,3779218460.87,3779218536.5,3771863466.09,0.0,internal_timestamp,49.3839988708,1562874666.09,33.8114013672,1,8.02229976654,1026.566072,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5038',)",3771863466.1,14,3.51467990875,3779218460.87,3779218536.5,3771863466.1,0.0,internal_timestamp,49.3619995117,1562874666.1,33.8111991882,0,8.0233001709,1026.56566419,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5039',)",3771863466.12,14,3.51475000381,3779218460.87,3779218536.5,3771863466.12,0.0,internal_timestamp,49.3359985352,1562874666.12,33.811000824,0,8.02420043945,1026.56525593,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5040',)",3771863466.18,14,3.51480007172,3779218460.87,3779218536.5,3771863466.18,0.0,internal_timestamp,49.3129997253,1562874666.18,33.811000824,0,8.0248003006,1026.56506166,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5041',)",3771863466.24,14,3.51483988762,3779218460.87,3779218536.51,3771863466.24,0.0,internal_timestamp,49.2869987488,1562874666.24,33.8111991882,0,8.02509975433,1026.56505391,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5042',)",3771863466.31,14,3.51488995552,3779218460.87,3779218536.51,3771863466.31,0.0,internal_timestamp,49.2709999084,1562874666.31,33.8112983704,0,8.02550029755,1026.56499909,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5043',)",3771863466.37,14,3.51496005058,3779218460.87,3779218536.51,3771863466.37,0.0,internal_timestamp,49.2459983826,1562874666.37,33.8114013672,0,8.02620029449,1026.56486161,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5044',)",3771863466.43,14,3.51501989365,3779218460.87,3779218536.51,3771863466.43,0.0,internal_timestamp,49.2179985046,1562874666.43,33.8111000061,0,8.02719974518,1026.56434862,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5045',)",3771863466.5,14,3.51508998871,3779218460.87,3779218536.51,3771863466.5,0.0,internal_timestamp,49.1990013123,1562874666.5,33.810798645,0,8.02830028534,1026.5638618,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5046',)",3771863466.56,14,3.51516008377,3779218460.87,3779218536.51,3771863466.56,0.0,internal_timestamp,49.1749992371,1562874666.56,33.8103981018,0,8.02939987183,1026.56327438,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5047',)",3771863466.62,14,3.51520991325,3779218460.87,3779218536.51,3771863466.62,0.0,internal_timestamp,49.1510009766,1562874666.62,33.8101005554,0,8.03030014038,1026.5627974,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5048',)",3771863466.68,14,3.51524996758,3779218460.87,3779218536.51,3771863466.68,0.0,internal_timestamp,49.1269989014,1562874666.68,33.8098983765,0,8.03090000153,1026.56243984,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5049',)",3771863466.75,14,3.51528000832,3779218460.87,3779218536.51,3771863466.75,0.0,internal_timestamp,49.108001709,1562874666.75,33.8097991943,0,8.03139972687,1026.56220088,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5050',)",3771863466.81,14,3.5152900219,3779218460.87,3779218536.51,3771863466.81,0.0,internal_timestamp,49.0839996338,1562874666.81,33.8097000122,0,8.03159999847,1026.5619835,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5051',)",3771863466.87,14,3.51530003548,3779218460.87,3779218536.51,3771863466.87,0.0,internal_timestamp,49.0589981079,1562874666.87,33.8097000122,0,8.03170013428,1026.56185425,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5052',)",3771863466.93,14,3.51530003548,3779218460.87,3779218536.51,3771863466.93,0.0,internal_timestamp,49.0349998474,1562874666.93,33.8097000122,0,8.03190040588,1026.56171471,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5053',)",3771863467.0,14,3.51532006264,3779218460.87,3779218536.51,3771863467.0,0.0,internal_timestamp,49.0089988708,1562874667.0,33.8096008301,0,8.03209972382,1026.56148832,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5054',)",3771863467.06,14,3.51532006264,3779218460.87,3779218536.51,3771863467.06,0.0,internal_timestamp,48.9889984131,1562874667.06,33.8092002869,0,8.03250026703,1026.56102301,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5055',)",3771863467.12,14,3.5153400898,3779218460.87,3779218536.51,3771863467.12,0.0,internal_timestamp,48.9679985046,1562874667.12,33.8088989258,0,8.03310012817,1026.56060135,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5056',)",3771863467.18,14,3.51536989212,3779218460.87,3779218536.51,3771863467.18,0.0,internal_timestamp,48.9449996948,1562874667.18,33.8086013794,0,8.03369998932,1026.56017353,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5057',)",3771863467.25,14,3.51538991928,3779218460.87,3779218536.51,3771863467.25,0.0,internal_timestamp,48.9160003662,1562874667.25,33.8083000183,0,8.03429985046,1026.55971527,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5058',)",3771863467.31,14,3.51541996002,3779218460.87,3779218536.51,3771863467.31,0.0,internal_timestamp,48.891998291,1562874667.31,33.8079986572,0,8.03489971161,1026.55927986,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5059',)",3771863467.37,14,3.51543998718,3779218460.87,3779218536.51,3771863467.37,0.0,internal_timestamp,48.8699989319,1562874667.37,33.8078994751,0,8.03540039062,1026.55902701,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5060',)",3771863467.43,14,3.51543998718,3779218460.87,3779218536.51,3771863467.43,0.0,internal_timestamp,48.84400177,1562874667.43,33.8074989319,0,8.03579998016,1026.5585344,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5061',)",3771863467.5,14,3.51545000076,3779218460.87,3779218536.51,3771863467.5,0.0,internal_timestamp,48.8230018616,1562874667.5,33.8072013855,0,8.03610038757,1026.5581602,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5062',)",3771863467.56,14,3.51546001434,3779218460.87,3779218536.51,3771863467.56,0.0,internal_timestamp,48.7999992371,1562874667.56,33.8069992065,0,8.03639984131,1026.55785182,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5063',)",3771863467.62,14,3.51547002792,3779218460.87,3779218536.51,3771863467.62,0.0,internal_timestamp,48.7760009766,1562874667.62,33.8069992065,0,8.03660011292,1026.55771228,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5064',)",3771863467.68,14,3.51549005508,3779218460.87,3779218536.51,3771863467.68,0.0,internal_timestamp,48.7529983521,1562874667.68,33.8069000244,0,8.03689956665,1026.55748473,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5065',)",3771863467.74,14,3.51550006866,3779218460.87,3779218536.51,3771863467.74,0.0,internal_timestamp,48.7309989929,1562874667.74,33.8069000244,0,8.03699970245,1026.55736921,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5066',)",3771863467.81,14,3.51550006866,3779218460.87,3779218536.51,3771863467.81,0.0,internal_timestamp,48.7060012817,1562874667.81,33.8068008423,0,8.03719997406,1026.55714726,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5067',)",3771863467.87,14,3.51549005508,3779218460.87,3779218536.51,3771863467.87,0.0,internal_timestamp,48.6870002747,1562874667.87,33.8064002991,0,8.03740024567,1026.55671626,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5068',)",3771863467.93,14,3.51547002792,3779218460.87,3779218536.51,3771863467.93,0.0,internal_timestamp,48.6609992981,1562874667.93,33.806098938,0,8.0375995636,1026.55633121,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5069',)",3771863468.0,14,3.51543998718,3779218460.87,3779218536.51,3771863468.0,0.0,internal_timestamp,48.638999939,1562874668.0,33.8056983948,0,8.0376996994,1026.55590137,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5070',)",3771863468.06,14,3.5154299736,3779218460.87,3779218536.51,3771863468.06,0.0,internal_timestamp,48.6139984131,1562874668.06,33.8054008484,0,8.03789997101,1026.55552374,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5071',)",3771863468.12,14,3.5154299736,3779218460.87,3779218536.51,3771863468.12,0.0,internal_timestamp,48.5929985046,1562874668.12,33.8051986694,0,8.03810024261,1026.55523926,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5072',)",3771863468.18,14,3.51540994644,3779218460.87,3779218536.51,3771863468.18,0.0,internal_timestamp,48.5690002441,1562874668.18,33.8047981262,0,8.03829956055,1026.55478554,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5073',)",3771863468.24,14,3.51538991928,3779218460.87,3779218536.51,3771863468.24,0.0,internal_timestamp,48.5449981689,1562874668.24,33.8044013977,0,8.03859996796,1026.55431978,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5074',)",3771863468.31,14,3.51536011696,3779218460.87,3779218536.51,3771863468.31,0.0,internal_timestamp,48.5229988098,1562874668.31,33.8039016724,0,8.03880023956,1026.55379723,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5075',)",3771863468.37,14,3.5153400898,3779218460.87,3779218536.51,3771863468.37,0.0,internal_timestamp,48.4990005493,1562874668.37,33.8033981323,1,8.0389995575,1026.55326268,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5076',)",3771863468.43,14,3.51531004906,3779218460.87,3779218536.51,3771863468.43,0.0,internal_timestamp,48.4720001221,1562874668.43,33.802898407,0,8.0391998291,1026.55271725,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5077',)",3771863468.5,14,3.51528000832,3779218460.87,3779218536.51,3771863468.5,0.0,internal_timestamp,48.4500007629,1562874668.5,33.8025016785,0,8.0392999649,1026.55229041,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5078',)",3771863468.56,14,3.51523995399,3779218460.87,3779218536.51,3771863468.56,0.0,internal_timestamp,48.4269981384,1562874668.56,33.8021011353,0,8.0392999649,1026.55187085,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5079',)",3771863468.62,14,3.51518011093,3779218460.87,3779218536.51,3771863468.62,0.0,internal_timestamp,48.4000015259,1562874668.62,33.8014984131,0,8.0392999649,1026.55127437,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5080',)",3771863468.68,14,3.51511001587,3779218460.87,3779218536.51,3771863468.68,0.0,internal_timestamp,48.3790016174,1562874668.68,33.8008003235,0,8.0391998291,1026.55064536,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5081',)",3771863468.74,14,3.51503992081,3779218460.87,3779218536.51,3771863468.74,0.0,internal_timestamp,48.3559989929,1562874668.74,33.8000984192,0,8.0391998291,1026.54998932,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5082',)",3771863468.81,14,3.51497006416,3779218460.87,3779218536.51,3771863468.81,0.0,internal_timestamp,48.3320007324,1562874668.81,33.7994003296,0,8.0390996933,1026.5493466,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5083',)",3771863468.87,14,3.51493000984,3779218460.87,3779218536.51,3771863468.87,0.0,internal_timestamp,48.3079986572,1562874668.87,33.7989006042,0,8.0391998291,1026.54882976,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5084',)",3771863468.93,14,3.5148999691,3779218460.87,3779218536.51,3771863468.93,0.0,internal_timestamp,48.2849998474,1562874668.93,33.7986984253,0,8.0391998291,1026.54856589,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5085',)",3771863469.0,14,3.51488995552,3779218460.87,3779218536.51,3771863469.0,0.0,internal_timestamp,48.2630004883,1562874669.0,33.7985992432,0,8.0391998291,1026.54838741,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5086',)",3771863469.06,14,3.51487994194,3779218460.87,3779218536.51,3771863469.06,0.0,internal_timestamp,48.2400016785,1562874669.06,33.7984008789,0,8.0392999649,1026.54811166,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5087',)",3771863469.12,14,3.51486992836,3779218460.87,3779218536.51,3771863469.12,0.0,internal_timestamp,48.2140007019,1562874669.12,33.7981987,0,8.03940010071,1026.54781917,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5088',)",3771863469.18,14,3.5148499012,3779218460.87,3779218536.51,3771863469.18,0.0,internal_timestamp,48.1940002441,1562874669.18,33.7979011536,0,8.03950023651,1026.5474793,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5089',)",3771863469.24,14,3.51483011246,3779218460.87,3779218536.51,3771863469.24,0.0,internal_timestamp,48.1699981689,1562874669.24,33.7975006104,0,8.03950023651,1026.54705518,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5090',)",3771863469.31,14,3.51480007172,3779218460.87,3779218536.51,3771863469.31,0.0,internal_timestamp,48.141998291,1562874669.31,33.7971992493,0,8.03960037231,1026.54667572,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5091',)",3771863469.37,14,3.51477003098,3779218460.87,3779218536.51,3771863469.37,0.0,internal_timestamp,48.1209983826,1562874669.37,33.7969017029,0,8.03960037231,1026.54634615,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5092',)",3771863469.44,14,3.51471996307,3779218460.87,3779218536.51,3771863469.44,0.0,internal_timestamp,48.1030006409,1562874669.44,33.7962989807,0,8.03969955444,1026.5457761,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5093',)",3771863469.5,14,3.51465988159,3779218460.87,3779218536.51,3771863469.5,0.0,internal_timestamp,48.0740013123,1562874669.5,33.7957000732,0,8.03969955444,1026.54517345,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5094',)",3771863469.56,14,3.51460003853,3779218460.87,3779218536.51,3771863469.56,0.0,internal_timestamp,48.0509986877,1562874669.56,33.7949981689,0,8.03979969025,1026.54450253,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5095',)",3771863469.62,14,3.51454997063,3779218460.87,3779218536.51,3771863469.62,0.0,internal_timestamp,48.0260009766,1562874669.62,33.7943992615,0,8.03979969025,1026.54391819,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5096',)",3771863469.68,14,3.51449990273,3779218460.87,3779218536.51,3771863469.68,0.0,internal_timestamp,48.0009994507,1562874669.68,33.7938995361,0,8.03979969025,1026.54341166,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5097',)",3771863469.75,14,3.5144701004,3779218460.87,3779218536.52,3771863469.75,0.0,internal_timestamp,47.9819984436,1562874669.75,33.793598175,0,8.03979969025,1026.54308824,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5098',)",3771863469.81,14,3.51445007324,3779218460.87,3779218536.52,3771863469.81,0.0,internal_timestamp,47.9580001831,1562874669.81,33.7933006287,0,8.03979969025,1026.54274496,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5099',)",3771863469.87,14,3.5144200325,3779218460.87,3779218536.52,3771863469.87,0.0,internal_timestamp,47.9339981079,1562874669.87,33.7929992676,0,8.03989982605,1026.54238379,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5100',)",3771863469.93,14,3.51437997818,3779218460.87,3779218536.52,3771863469.93,0.0,internal_timestamp,47.9109992981,1562874669.93,33.7925987244,0,8.03989982605,1026.54196425,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5101',)",3771863469.99,14,3.51433992386,3779218460.87,3779218536.52,3771863469.99,0.0,internal_timestamp,47.8860015869,1562874669.99,33.7919998169,0,8.03999996185,1026.54136503,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5102',)",3771863470.06,14,3.51429009438,3779218460.87,3779218536.52,3771863470.06,0.0,internal_timestamp,47.8619995117,1562874670.06,33.7915000916,0,8.04010009766,1026.54084819,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5103',)",3771863470.12,14,3.51425004005,3779218460.87,3779218536.52,3771863470.12,0.0,internal_timestamp,47.8400001526,1562874670.12,33.7910003662,0,8.04020023346,1026.54034052,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5104',)",3771863470.18,14,3.51423001289,3779218460.87,3779218536.52,3771863470.18,0.0,internal_timestamp,47.813999176,1562874670.18,33.7906990051,0,8.04020023346,1026.53998508,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5105',)",3771863470.24,14,3.51420998573,3779218460.87,3779218536.52,3771863470.24,0.0,internal_timestamp,47.7919998169,1562874670.24,33.7904014587,0,8.04030036926,1026.53963607,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5106',)",3771863470.31,14,3.51418995857,3779218460.87,3779218536.52,3771863470.31,0.0,internal_timestamp,47.7690010071,1562874670.31,33.7900009155,0,8.04039955139,1026.5392018,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5107',)",3771863470.37,14,3.51415991783,3779218460.87,3779218536.52,3771863470.37,0.0,internal_timestamp,47.7439994812,1562874670.37,33.7896003723,0,8.040599823,1026.53874335,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5108',)",3771863470.43,14,3.51413011551,3779218460.87,3779218536.52,3771863470.43,0.0,internal_timestamp,47.7200012207,1562874670.43,33.789100647,0,8.0408000946,1026.53821166,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('5109',)",3771863470.62,14,3.51409006119,3779218460.87,3779218536.52,3771863470.62,0.0,internal_timestamp,47.6949996948,1562874670.62,33.7886009216,1,8.04090023041,1026.53769025,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
